PhiSgr, radec, 18:45:39.41, -26:59:26.9
110Her, radec, 18:45:39.70, 20:32:47.0
111Her, radec, 18:47:01.30, 18:10:53.0
BetSct, radec, 18:47:10.51, -4:44:52.1
BetLyr, radec, 18:50:04.80, 33:21:46.1
OmiDra, radec, 18:51:12.10, 59:23:17.9
LamPav, radec, 18:52:13.01, -62:11:15.0
Nu1Sgr, radec, 18:54:10.20, -22:44:42.0
UpsDra, radec, 18:54:23.90, 71:17:49.9
Del2Lyr, radec, 18:54:30.19, 36:53:56.0
113Her, radec, 18:54:44.90, 22:38:42.0
Nu2Sgr, radec, 18:55:07.10, -22:40:17.0
SigSgr, radec, 18:55:15.91, -26:17:48.1
13Lyr, radec, 18:55:20.09, 43:56:46.0
The1Ser, radec, 18:56:13.20, 4:12:13.0
The2Ser, radec, 18:56:14.59, 4:12:06.8
KapPav, radec, 18:56:57.00, -67:14:01.0
EtaSct, radec, 18:57:03.70, -5:50:46.0
Xi2Sgr, radec, 18:57:43.80, -21:06:24.1
LamTel, radec, 18:58:27.70, -52:56:19.0
EpsCrA, radec, 18:58:43.39, -37:06:27.0
GamLyr, radec, 18:58:56.59, 32:41:21.8
EpsAql, radec, 18:59:37.39, 15:04:05.9
LamLyr, radec, 19:00:00.91, 32:08:44.2
12Aql, radec, 19:01:40.80, -5:44:20.0
ZetSgr, radec, 19:02:36.70, -29:52:49.1
ZetCrA, radec, 19:03:06.89, -42:05:43.1
OmiSgr, radec, 19:04:40.99, -21:44:30.1
ZetAql, radec, 19:05:24.60, 13:51:47.9
LamAql, radec, 19:06:14.90, -4:52:57.0
GamCrA, radec, 19:06:25.10, -37:03:47.9
TauSgr, radec, 19:06:56.40, -27:40:14.2
DelCrA, radec, 19:08:20.90, -40:29:48.1
AlpCrA, radec, 19:09:28.30, -37:54:15.8
PiSgr, radec, 19:09:45.79, -21:01:25.0
BetCrA, radec, 19:10:01.70, -39:20:26.9
DelDra, radec, 19:12:33.31, 67:39:42.1
EtaLyr, radec, 19:13:45.50, 39:08:46.0
54Dra, radec, 19:13:55.20, 57:42:18.0
PsiSgr, radec, 19:15:32.40, -25:15:24.1
TauDra, radec, 19:15:33.00, 73:21:20.2
1Vul, radec, 19:16:13.01, 21:23:25.1
TheLyr, radec, 19:16:22.10, 38:08:01.0
KapCyg, radec, 19:17:06.19, 53:22:07.0
43Sgr, radec, 19:17:38.11, -18:57:11.2
PiDra, radec, 19:20:40.10, 65:42:52.9
Rho1Sgr, radec, 19:21:40.39, -17:50:49.9
UpsSgr, radec, 19:21:43.61, -15:57:18.0
Bet1Sgr, radec, 19:22:38.30, -44:27:32.0
Bet2Sgr, radec, 19:23:13.20, -44:47:58.9
AlpSgr, radec, 19:23:53.21, -40:36:58.0
2Cyg, radec, 19:24:07.61, 29:37:17.0
DelAql, radec, 19:25:29.90, 3:06:52.9
NuAql, radec, 19:26:31.10, 0:20:19.0
AlpVul, radec, 19:28:42.29, 24:39:54.0
Iot2Cyg, radec, 19:29:42.29, 51:43:46.9
Bet1Cyg, radec, 19:30:43.30, 27:57:34.9
8Cyg, radec, 19:31:46.30, 34:27:11.2
SigDra, radec, 19:32:21.60, 69:39:40.0
MuAql, radec, 19:34:05.40, 7:22:44.0
9Vul, radec, 19:34:34.90, 19:46:23.9
IotTel, radec, 19:35:13.01, -48:05:57.1
TheCyg, radec, 19:36:26.50, 50:13:16.0
52Sgr, radec, 19:36:42.41, -24:53:01.0
IotAql, radec, 19:36:43.30, -1:17:11.0
KapAql, radec, 19:36:53.50, -7:01:39.0
PhiCyg, radec, 19:39:22.61, 30:09:11.9
AlpSge, radec, 19:40:05.81, 18:00:50.0
BetSge, radec, 19:41:02.90, 17:28:34.0
15Cyg, radec, 19:44:16.61, 37:21:15.8
DelCyg, radec, 19:44:58.49, 45:07:50.9
GamAql, radec, 19:46:15.60, 10:36:47.9
56Sgr, radec, 19:46:21.70, -19:45:40.0
17Cyg, radec, 19:46:25.61, 33:43:40.1
DelSge, radec, 19:47:23.30, 18:32:03.1
EpsDra, radec, 19:48:10.39, 70:16:04.1
ZetSge, radec, 19:48:58.70, 19:08:31.9
ChiCyg, radec, 19:50:33.89, 32:54:51.1
AlpAql, radec, 19:50:46.99, 8:52:05.9
12Vul, radec, 19:51:04.10, 22:36:36.0
EtaAql, radec, 19:52:28.39, 1:00:20.2
13Vul, radec, 19:53:27.70, 24:04:46.9
XiAql, radec, 19:54:14.90, 8:27:41.0
IotSgr, radec, 19:55:15.70, -41:52:05.9
BetAql, radec, 19:55:18.79, 6:24:24.1
PsiCyg, radec, 19:55:37.80, 52:26:20.0
OmeSgr, radec, 19:55:50.40, -26:17:57.8
22Cyg, radec, 19:55:51.70, 38:29:12.1
EtaCyg, radec, 19:56:18.41, 35:04:59.9
59Sgr, radec, 19:56:56.81, -27:10:12.0
GamSge, radec, 19:58:45.41, 19:29:31.9
60Sgr, radec, 19:58:57.19, -26:11:44.2
The1Sgr, radec, 19:59:44.21, -35:16:35.0
EpsPav, radec, 20:00:35.50, -72:54:38.2
15Vul, radec, 20:01:06.10, 27:45:13.0
62Sgr, radec, 20:02:39.50, -27:42:34.9
RhoDra, radec, 20:02:49.10, 67:52:25.0
XiTel, radec, 20:07:23.21, -52:52:50.9
DelPav, radec, 20:08:43.61, -66:10:54.8
KapCep, radec, 20:08:53.30, 77:42:41.0
28Cyg, radec, 20:09:25.61, 36:50:22.9
TheAql, radec, 20:11:18.31, -0:49:17.0
30Cyg, radec, 20:13:18.00, 46:48:56.9
33Cyg, radec, 20:13:23.90, 56:34:04.1
31Cyg, radec, 20:13:37.90, 46:44:29.0
RhoAql, radec, 20:14:16.61, 15:11:51.0
29Cyg, radec, 20:14:31.99, 36:48:23.0
32Cyg, radec, 20:15:28.30, 47:42:51.8
23Vul, radec, 20:15:46.10, 27:48:51.1
Alp1Cap, radec, 20:17:38.90, -12:30:29.9
34Cyg, radec, 20:17:47.21, 38:01:59.2
Alp2Cap, radec, 20:18:03.31, -12:32:40.9
NuCap, radec, 20:20:39.79, -12:45:33.1
BetCap, radec, 20:21:00.70, -14:46:53.0
GamCyg, radec, 20:22:13.70, 40:15:24.1
39Cyg, radec, 20:23:51.70, 32:11:24.0
AlpPav, radec, 20:25:38.90, -56:44:06.0
RhoCap, radec, 20:28:51.60, -17:48:49.0
41Cyg, radec, 20:29:23.71, 30:22:07.0
TheCep, radec, 20:29:34.90, 62:59:39.1
69Aql, radec, 20:29:39.00, -2:53:08.2
Ome1Cyg, radec, 20:30:03.50, 48:57:06.1
EpsDel, radec, 20:33:12.79, 11:18:11.9
47Cyg, radec, 20:33:54.19, 35:15:02.9
ZetDel, radec, 20:35:18.50, 14:40:27.1
Phi1Pav, radec, 20:35:34.80, -60:34:54.1
70Aql, radec, 20:36:43.61, -2:33:00.0
BetDel, radec, 20:37:33.00, 14:35:43.1
AlpInd, radec, 20:37:34.01, -47:17:29.0
RhoPav, radec, 20:37:35.30, -61:31:48.0
71Aql, radec, 20:38:20.30, -1:06:19.1
29Vul, radec, 20:38:31.30, 21:12:04.0
AlpDel, radec, 20:39:38.30, 15:54:42.8
AlpCyg, radec, 20:41:25.90, 45:16:49.1
DelDel, radec, 20:43:27.50, 15:04:27.8
EtaInd, radec, 20:44:02.30, -51:55:16.0
30Vul, radec, 20:44:52.51, 25:16:14.2
BetPav, radec, 20:44:57.50, -66:12:11.2
EtaCep, radec, 20:45:17.40, 61:50:20.0
52Cyg, radec, 20:45:39.70, 30:43:10.9
PsiCap, radec, 20:46:05.69, -25:16:14.9
EpsCyg, radec, 20:46:12.70, 33:58:13.1
Gam2Del, radec, 20:46:39.50, 16:07:27.1
LamCyg, radec, 20:47:24.50, 36:29:26.9
EpsAqr, radec, 20:47:40.61, -9:29:44.9
3Aqr, radec, 20:47:44.21, -5:01:40.1
55Cyg, radec, 20:48:56.30, 46:06:51.1
ZetInd, radec, 20:49:28.99, -46:13:36.8
AlpMic, radec, 20:49:58.10, -33:46:46.9
OmeCap, radec, 20:51:49.30, -26:55:09.1
31Vul, radec, 20:52:07.70, 27:05:48.8
MuAqr, radec, 20:52:39.19, -8:58:59.9
57Cyg, radec, 20:53:14.81, 44:23:13.9
BetInd, radec, 20:54:48.60, -58:27:15.1
NuCyg, radec, 20:57:10.39, 41:10:01.9
59Cyg, radec, 20:59:49.61, 47:31:16.0
GamMic, radec, 21:01:17.50, -32:15:28.1
EtaCap, radec, 21:04:24.31, -19:51:18.0
XiCyg, radec, 21:04:55.90, 43:55:40.1
TheCap, radec, 21:05:56.81, -17:13:58.1
63Cyg, radec, 21:06:36.10, 47:38:53.9
24Cap, radec, 21:07:07.70, -25:00:20.9
NuAqr, radec, 21:09:35.69, -11:22:18.1
GamEqu, radec, 21:10:20.50, 10:07:54.1
ZetCyg, radec, 21:12:56.21, 30:13:36.8
DelEqu, radec, 21:14:28.90, 10:00:24.8
TauCyg, radec, 21:14:47.50, 38:02:44.2
AlpEqu, radec, 21:15:49.39, 5:14:52.1
SigCyg, radec, 21:17:25.01, 39:23:40.9
UpsCyg, radec, 21:17:55.10, 34:53:48.8
EpsMic, radec, 21:17:56.30, -32:10:21.0
68Cyg, radec, 21:18:27.19, 43:56:44.9
AlpCep, radec, 21:18:34.80, 62:35:08.2
TheInd, radec, 21:19:52.01, -53:26:58.9
The1Mic, radec, 21:20:45.60, -40:48:34.9
1Peg, radec, 21:22:05.21, 19:48:15.8
IotCap, radec, 21:22:14.81, -16:50:03.8
GamPav, radec, 21:26:26.59, -65:21:58.0
ZetCap, radec, 21:26:40.01, -22:24:41.0
BetCep, radec, 21:28:39.60, 70:33:38.9
36Cap, radec, 21:28:43.39, -21:48:25.9
2Peg, radec, 21:29:56.90, 23:38:20.0
BetAqr, radec, 21:31:33.50, -5:34:16.0
RhoCyg, radec, 21:33:58.90, 45:35:30.8
72Cyg, radec, 21:34:46.61, 38:32:03.1
EpsCap, radec, 21:37:04.80, -19:27:58.0
XiAqr, radec, 21:37:45.10, -7:51:15.1
9Cep, radec, 21:37:55.20, 62:04:54.8
GamCap, radec, 21:40:05.50, -16:39:43.9
NuOct, radec, 21:41:28.49, -77:23:24.0
11Cep, radec, 21:41:55.30, 71:18:41.0
Pi1Cyg, radec, 21:42:05.69, 51:11:22.9
KapCap, radec, 21:42:39.50, -18:51:59.0
MuCep, radec, 21:43:30.41, 58:46:48.0
Mu1Cyg, radec, 21:44:08.59, 28:44:34.1
EpsPeg, radec, 21:44:11.21, 9:52:30.0
9Peg, radec, 21:44:30.70, 17:21:00.0
KapPeg, radec, 21:44:38.71, 25:38:42.0
IotPsA, radec, 21:44:56.81, -33:01:32.9
NuCep, radec, 21:45:26.90, 61:07:14.9
Pi2Cyg, radec, 21:46:47.59, 49:18:33.8
DelCap, radec, 21:47:02.40, -16:07:37.9
GamGru, radec, 21:53:55.70, -37:21:54.0
DelInd, radec, 21:57:55.10, -54:59:33.0
OmiAqr, radec, 22:03:18.89, -2:09:19.1
EpsInd, radec, 22:03:21.60, -56:47:10.0
XiCep, radec, 22:03:47.40, 64:37:40.1
NuPeg, radec, 22:05:40.80, 5:03:31.0
AlpAqr, radec, 22:05:46.99, -0:19:10.9
LamGru, radec, 22:06:06.89, -39:32:35.9
IotAqr, radec, 22:06:26.21, -13:52:10.9
IotPeg, radec, 22:07:00.70, 25:20:42.0
AlpGru, radec, 22:08:13.99, -46:57:40.0
MuPsA, radec, 22:08:22.99, -32:59:19.0
UpsPsA, radec, 22:08:25.99, -34:02:38.0
24Cep, radec, 22:09:48.41, 72:20:28.0
Pi2Peg, radec, 22:09:59.21, 33:10:41.9
TauPsA, radec, 22:10:08.81, -32:32:53.9
ThePeg, radec, 22:10:12.00, 6:11:52.1
ZetCep, radec, 22:10:51.29, 58:12:04.0
EpsCep, radec, 22:15:01.99, 57:02:37.0
Mu1Gru, radec, 22:15:36.89, -41:20:48.1
1Lac, radec, 22:15:58.20, 37:44:56.0
TheAqr, radec, 22:16:49.99, -7:46:59.9
AlpTuc, radec, 22:18:30.10, -60:15:34.9
2Lac, radec, 22:21:01.61, 46:32:12.1
32Peg, radec, 22:21:19.30, 28:19:50.2
GamAqr, radec, 22:21:39.41, -1:23:13.9
BetLac, radec, 22:23:33.60, 52:13:45.1
4Lac, radec, 22:24:31.01, 49:28:35.0
PiAqr, radec, 22:25:16.61, 1:22:39.0
DelTuc, radec, 22:27:19.99, -64:57:59.0
35Peg, radec, 22:27:51.50, 4:41:44.2
Zet1Aqr, radec, 22:28:49.70, -0:01:13.1
Zet2Aqr, radec, 22:28:50.09, -0:01:12.0
DelCep, radec, 22:29:10.30, 58:24:55.1
Del1Gru, radec, 22:29:16.20, -43:29:44.2
5Lac, radec, 22:29:31.80, 47:42:24.8
Del2Gru, radec, 22:29:45.50, -43:44:57.8
6Lac, radec, 22:30:29.30, 43:07:23.9
SigAqr, radec, 22:30:38.81, -10:40:41.2
AlpLac, radec, 22:31:17.50, 50:16:57.0
BetPsA, radec, 22:31:30.31, -32:20:46.0
NuTuc, radec, 22:33:00.10, -61:58:55.9
EtaAqr, radec, 22:35:21.41, -0:07:03.0
9Lac, radec, 22:37:22.39, 51:32:43.1
10Lac, radec, 22:39:15.70, 39:03:01.1
11Lac, radec, 22:40:30.91, 44:16:35.0
EpsPsA, radec, 22:40:39.41, -27:02:37.0
ZetPeg, radec, 22:41:27.70, 10:49:53.0
OmiPeg, radec, 22:41:45.41, 29:18:27.0
BetGru, radec, 22:42:40.10, -46:53:04.9
EtaPeg, radec, 22:43:00.10, 30:13:17.0
RhoGru, radec, 22:43:30.00, -41:24:51.8
66Aqr, radec, 22:43:35.30, -18:49:49.1
EtaGru, radec, 22:45:37.90, -53:30:01.1
BetOct, radec, 22:46:03.31, -81:22:54.1
LamPeg, radec, 22:46:31.90, 23:33:56.2
XiPeg, radec, 22:46:41.59, 12:10:22.1
EpsGru, radec, 22:48:33.31, -51:19:00.8
Tau2Aqr, radec, 22:49:35.50, -13:35:33.0
IotCep, radec, 22:49:40.80, 66:12:02.2
MuPeg, radec, 22:50:00.19, 24:36:06.1
15Lac, radec, 22:52:01.99, 43:18:45.0
GamPsA, radec, 22:52:31.61, -32:52:32.2
LamAqr, radec, 22:52:36.89, -7:34:46.9
DelAqr, radec, 22:54:39.00, -15:49:14.9
RhoPeg, radec, 22:55:13.70, 8:48:56.9
DelPsA, radec, 22:55:56.90, -32:32:22.9
AlpPsA, radec, 22:57:39.10, -29:37:19.9
ZetGru, radec, 23:00:52.80, -52:45:15.1
OmiAnd, radec, 23:01:55.30, 42:19:34.0
BetPeg, radec, 23:03:46.51, 28:04:58.1
BetPsc, radec, 23:03:52.61, 3:49:12.0
3And, radec, 23:04:10.99, 50:03:07.9
AlpPeg, radec, 23:04:45.70, 15:12:19.1
1Cas, radec, 23:06:36.89, 59:25:10.9
86Aqr, radec, 23:06:40.90, -23:44:35.2
TheGru, radec, 23:06:52.80, -43:31:14.2
55Peg, radec, 23:07:00.31, 9:24:33.8
56Peg, radec, 23:07:06.79, 25:28:05.9
PiCep, radec, 23:07:53.90, 75:23:15.0
88Aqr, radec, 23:09:26.81, -21:10:21.0
89Aqr, radec, 23:09:54.79, -22:27:27.0
IotGru, radec, 23:10:21.60, -45:14:48.1
7And, radec, 23:12:33.00, 49:24:23.0
PhiAqr, radec, 23:14:19.39, -6:02:56.0
Psi1Aqr, radec, 23:15:53.50, -9:05:16.1
GamPsc, radec, 23:17:09.91, 3:16:55.9
GamTuc, radec, 23:17:25.80, -58:14:08.9
8And, radec, 23:17:44.69, 49:00:55.1
Psi2Aqr, radec, 23:17:54.19, -9:10:57.0
OmiCep, radec, 23:18:37.49, 68:06:42.1
GamScl, radec, 23:18:49.39, -32:31:54.8
Psi3Aqr, radec, 23:18:57.70, -9:36:38.9
TauPeg, radec, 23:20:38.21, 23:44:25.1
98Aqr, radec, 23:22:58.20, -20:06:02.2
4Cas, radec, 23:24:50.30, 62:16:58.1
UpsPeg, radec, 23:25:22.80, 23:24:15.1
99Aqr, radec, 23:26:02.81, -20:38:30.8
KapPsc, radec, 23:26:55.99, 1:15:20.2
ThePsc, radec, 23:27:58.10, 6:22:44.0
70Peg, radec, 23:29:09.31, 12:45:38.2
BetScl, radec, 23:32:58.30, -37:49:05.9
101Aqr, radec, 23:33:16.61, -20:54:51.8
72Peg, radec, 23:33:57.19, 31:19:31.1
IotPhe, radec, 23:35:04.61, -42:36:54.0
LamAnd, radec, 23:37:33.89, 46:27:29.2
IotAnd, radec, 23:38:08.21, 43:16:05.2
GamCep, radec, 23:39:20.81, 77:37:57.0
Ome1Aqr, radec, 23:39:47.11, -14:13:18.1
IotPsc, radec, 23:39:57.00, 5:37:35.0
KapAnd, radec, 23:40:24.50, 44:20:02.0
104Aqr, radec, 23:41:45.79, -17:48:59.0
LamPsc, radec, 23:42:02.81, 1:46:48.0
Ome2Aqr, radec, 23:42:43.30, -14:32:42.0
78Peg, radec, 23:43:59.50, 29:21:42.1
PsiAnd, radec, 23:46:02.11, 46:25:13.1
TauCas, radec, 23:47:03.50, 58:39:06.8
DelScl, radec, 23:48:55.61, -28:07:49.1
RhoCas, radec, 23:54:22.99, 57:29:57.8
EtaTuc, radec, 23:57:35.21, -64:17:53.9
PsiPeg, radec, 23:57:45.50, 25:08:29.0
27Psc, radec, 23:58:40.39, -3:33:22.0
SigCas, radec, 23:59:00.50, 55:45:18.0
OmePsc, radec, 23:59:18.70, 6:51:47.9
EpsTuc | AlpLyr, radec, 23:59:55.01, -65:34:37.9
Npole2000, radec, 0:00:00.00, 90:00:00.0
J0003-174, radec, 0:03:22.00, -17:27:11.8
J0005+544, radec, 0:05:04.36, 54:28:24.9
J0005+383, radec, 0:05:57.18, 38:20:15.2
J0006-063, radec, 0:06:13.89, -6:23:35.3
J0006-000 | 3C2 | J0006-000, radec, 0:06:22.63, 0:04:24.1
J0008+686, radec, 0:08:33.48, 68:37:22.0
J0010+109, radec, 0:10:31.01, 10:58:29.5
J0010+174, radec, 0:10:33.99, 17:24:18.8
J0010-418, radec, 0:10:52.52, -41:53:10.8
J0011-262, radec, 0:11:01.25, -26:12:33.4
J0013+408, radec, 0:13:31.13, 40:51:37.1
J0014+612, radec, 0:14:48.82, 61:17:43.9
J0016-002, radec, 0:16:11.09, 0:15:12.5
J0017+815, radec, 0:17:08.48, 81:35:08.1
J0018-127, radec, 0:18:51.40, -12:42:33.2
J0019+203, radec, 0:19:37.86, 20:21:45.6
J0019+734, radec, 0:19:45.79, 73:27:30.0
J0020+156 | 3C9 | J0020+156, radec, 0:20:25.32, 15:41:26.6
J0021+732, radec, 0:21:27.38, 73:12:41.9
J0022+002, radec, 0:22:25.43, 0:14:56.1
J0022+061, radec, 0:22:32.44, 6:08:04.3
J0024-420, radec, 0:24:42.99, -42:02:03.9
J0025+393, radec, 0:25:26.15, 39:19:35.4
J0025-260, radec, 0:25:49.17, -26:02:12.7
J0026+351, radec, 0:26:41.72, 35:08:42.3
J0029+349, radec, 0:29:14.24, 34:56:32.2
J0035-200, radec, 0:35:08.78, -20:03:59.7
J0038+416, radec, 0:38:24.84, 41:37:06.0
J0038-213, radec, 0:38:29.95, -21:20:04.0
J0040+331 | 3C19 | J0040+331, radec, 0:40:55.06, 33:10:08.3
J0040-017, radec, 0:40:57.61, -1:46:32.1
J0042+233, radec, 0:42:04.55, 23:20:01.1
J0042-442, radec, 0:42:09.42, -44:14:15.6
J0044-355, radec, 0:44:41.23, -35:30:41.6
J0044+663, radec, 0:44:41.26, 66:18:41.1
J0050-094, radec, 0:50:41.32, -9:29:05.2
J0051-068, radec, 0:51:08.20, -6:50:01.9
J0054-035, radec, 0:54:08.45, -3:33:55.4
J0056+164 | 3C26 | J0054-035, radec, 0:56:55.29, 16:25:13.3
J0057+303, radec, 0:57:48.88, 30:21:08.8
J0059+001, radec, 0:59:05.52, 0:06:51.6
J0059-170, radec, 0:59:06.68, -17:00:38.5
J0102+584, radec, 1:02:45.76, 58:24:11.1
J0105+483, radec, 1:05:49.92, 48:19:03.1
J0106-405, radec, 1:06:45.11, -40:34:20.0
J0108+015, radec, 1:08:38.77, 1:35:00.3
J0110-076, radec, 1:10:50.02, -7:41:41.2
J0110+565, radec, 1:10:57.56, 56:32:16.9
J0111+391, radec, 1:11:37.32, 39:06:28.1
J0112+227, radec, 1:12:05.83, 22:44:38.8
J0112+353, radec, 1:12:12.94, 35:22:19.3
J0113+498, radec, 1:13:27.01, 49:48:24.0
J0113+023, radec, 1:13:43.15, 2:22:17.3
J0114+483, radec, 1:14:23.51, 48:23:53.1
J0115-014, radec, 1:15:17.10, -1:27:04.6
J0116-116, radec, 1:16:12.52, -11:36:15.4
J0116-208, radec, 1:16:51.40, -20:52:06.8
J0118-216, radec, 1:18:57.26, -21:41:30.0
J0119+321, radec, 1:19:35.00, 32:10:50.1
J0120-153 | 3C38 | J0120-153, radec, 1:20:27.20, -15:20:16.6
J0120-270, radec, 1:20:31.66, -27:01:24.7
J0121+118, radec, 1:21:41.60, 11:49:50.4
J0121+043, radec, 1:21:56.86, 4:22:24.7
J0122+250, radec, 1:22:38.82, 25:02:31.8
J0125-000, radec, 1:25:28.84, 0:05:56.0
J0126+259, radec, 1:26:42.79, 25:59:01.3
J0129+236 | 3C43 | J0129+236, radec, 1:29:59.80, 23:38:20.7
J0132-169, radec, 1:32:43.49, -16:54:48.5
J0132+434, radec, 1:32:44.13, 43:25:32.7
J0134-095, radec, 1:34:35.67, -9:31:03.1
J0135+081 | 3C46 | J0135+081, radec, 1:35:15.00, 8:11:07.1
J0135-201, radec, 1:35:37.51, -20:08:45.9
J0136+478, radec, 1:36:58.60, 47:51:29.1
J0137-245, radec, 1:37:38.35, -24:30:53.9
J0137+331 | 3C48 | J0137+331, radec, 1:37:41.30, 33:09:35.1
J0141+138 | 3C49 | J0141+138, radec, 1:41:09.16, 13:53:28.0
J0141-094, radec, 1:41:25.83, -9:28:43.7
J0141-271, radec, 1:41:27.19, -27:06:07.1
J0145-275, radec, 1:45:03.40, -27:33:34.3
J0148+389, radec, 1:48:24.38, 38:54:05.2
J0149+059, radec, 1:49:22.37, 5:55:53.6
J0149+189, radec, 1:49:49.73, 18:57:20.5
J0150-074, radec, 1:50:02.70, -7:25:48.5
J0151+277, radec, 1:51:27.15, 27:44:41.8
J0152+221, radec, 1:52:18.06, 22:07:07.7
J0153-331, radec, 1:53:10.12, -33:10:25.9
J0154+477, radec, 1:54:56.29, 47:43:26.5
J0155-408, radec, 1:55:37.06, -40:48:42.4
J0157+747, radec, 1:57:34.97, 74:42:43.2
J0157-107, radec, 1:57:41.53, -10:43:40.4
J0201-115 | 3C57 | J0201-115, radec, 2:01:57.17, -11:32:33.1
J0203+725, radec, 2:03:33.38, 72:32:53.7
J0203-438, radec, 2:03:40.75, -43:49:50.8
J0203+115, radec, 2:03:46.66, 11:34:45.4
J0204+152, radec, 2:04:50.41, 15:14:11.0
J0204+368, radec, 2:04:55.60, 36:49:18.0
J0204-170, radec, 2:04:57.67, -17:01:19.8
J0205+322, radec, 2:05:04.93, 32:12:30.1
J0209+724, radec, 2:09:51.79, 72:29:26.7
J0215-023, radec, 2:15:42.02, -2:22:57.0
J0217+738, radec, 2:17:30.81, 73:49:32.6
J0217+017, radec, 2:17:48.95, 1:44:49.7
J0219+013, radec, 2:19:07.03, 1:20:59.7
J0220-019 | 3C63 | J0220-019, radec, 2:20:54.15, -1:56:53.6
J0221+359, radec, 2:21:05.47, 35:56:13.8
J0222-346, radec, 2:22:56.40, -34:41:28.7
J0223+400 | 3C65 | J0223+400, radec, 2:23:42.80, 40:00:54.3
J0224+278 | 3C67 | J0224+278, radec, 2:24:12.30, 27:50:12.0
J0224+069, radec, 2:24:28.43, 6:59:23.3
J0228+673, radec, 2:28:50.05, 67:21:03.0
J0229+777, radec, 2:29:14.71, 77:43:16.1
J0230+405, radec, 2:30:45.71, 40:32:53.1
J0231+133, radec, 2:31:45.89, 13:22:54.7
J0231-395, radec, 2:31:51.79, -39:35:45.7
J0237+288, radec, 2:37:52.41, 28:48:09.0
J0238+166, radec, 2:38:38.93, 16:36:59.3
J0239-025, radec, 2:39:45.47, -2:34:40.9
J0239+042, radec, 2:39:51.26, 4:16:21.4
J0240-231, radec, 2:40:08.17, -23:09:15.7
J0241-082, radec, 2:41:04.80, -8:15:20.8
J0242+110, radec, 2:42:29.17, 11:01:00.7
J0242-215, radec, 2:42:35.91, -21:32:26.1
J0242-000 | 3C71 | J0242-000, radec, 2:42:40.73, 0:00:47.2
J0244+624, radec, 2:44:57.70, 62:28:06.5
J0251+432, radec, 2:51:34.54, 43:15:15.8
J0253+385, radec, 2:53:08.89, 38:35:25.0
J0253+180, radec, 2:53:34.88, 18:05:42.5
J0254+395, radec, 2:54:42.63, 39:31:34.7
J0259+077, radec, 2:59:27.08, 7:47:39.6
J0259+425, radec, 2:59:37.68, 42:35:49.9
J0302+123, radec, 3:02:30.55, 12:18:56.8
J0303+472, radec, 3:03:35.24, 47:16:16.3
J0306+627, radec, 3:06:42.66, 62:43:02.0
J0309+104, radec, 3:09:03.62, 10:29:16.3
J0310+382, radec, 3:10:49.88, 38:14:53.8
J0312-148, radec, 3:12:46.40, -14:49:52.0
J0313+413, radec, 3:13:01.96, 41:20:01.2
J0314+432, radec, 3:14:43.64, 43:14:05.6
J0318+164, radec, 3:18:57.80, 16:28:32.7
J0319+415 | 3C84 | J0319+415, radec, 3:19:48.16, 41:30:42.1
J0319+190, radec, 3:19:51.26, 19:01:31.3
J0321+123, radec, 3:21:53.10, 12:21:14.0
J0323+055, radec, 3:23:20.26, 5:34:11.9
J0325+469, radec, 3:25:20.30, 46:55:06.7
J0325+226, radec, 3:25:36.81, 22:24:00.4
J0329-239, radec, 3:29:54.07, -23:57:08.6
J0329+279, radec, 3:29:57.67, 27:56:15.5
J0334-401, radec, 3:34:13.65, -40:08:25.4
J0334+080, radec, 3:34:53.31, 8:00:14.3
J0336+323, radec, 3:36:30.11, 32:18:29.3
J0336+057 | 3C91 | J0336+057, radec, 3:36:43.07, 5:45:58.2
J0337+016, radec, 3:37:17.11, 1:37:22.8
J0337+507, radec, 3:37:43.67, 50:45:56.2
J0339-017, radec, 3:39:30.94, -1:46:35.8
J0340-213, radec, 3:40:35.61, -21:19:31.2
J0343+363, radec, 3:43:28.95, 36:22:12.4
J0344+159, radec, 3:44:23.17, 15:59:43.4
J0345+148, radec, 3:45:06.42, 14:53:49.6
J0348-278, radec, 3:48:38.15, -27:49:13.3
J0348+338 | 3C93.1 | J0348+338, radec, 3:48:46.90, 33:53:15.0
J0349+461, radec, 3:49:18.74, 46:09:59.7
J0354+467, radec, 3:54:30.02, 46:43:18.8
J0354+729, radec, 3:54:54.99, 72:54:38.5
J0354+801, radec, 3:54:46.13, 80:09:28.8
J0357+233, radec, 3:57:21.61, 23:19:53.9
J0359+509, radec, 3:59:29.75, 50:57:50.2
J0402-317, radec, 4:02:21.27, -31:47:26.0
J0403+260, radec, 4:03:05.59, 26:00:01.5
J0403-360, radec, 4:03:53.75, -36:05:01.9
J0405-131, radec, 4:05:34.00, -13:08:13.7
J0405+380, radec, 4:05:49.26, 38:03:32.2
J0406-384, radec, 4:06:59.03, -38:26:28.0
J0407+077, radec, 4:07:29.09, 7:42:07.5
J0407-330, radec, 4:07:33.92, -33:03:46.0
J0408+305, radec, 4:08:20.38, 30:32:30.5
J0409-126, radec, 4:09:05.77, -12:38:48.1
J0409-179, radec, 4:09:06.70, -17:57:10.0
J0409+122, radec, 4:09:22.01, 12:17:39.9
J0409+388, radec, 4:09:22.40, 38:48:33.2
J0410+769 | WoodysLove | J0410+769, radec, 4:10:45.61, 76:56:45.3
J0412+230, radec, 4:12:43.67, 23:05:05.5
